ZONEID,TARGETVAR,Day,Month,Year,Hour
4,0.0,1,1,2012,1
4,0.0,1,1,2012,2
4,0.0,1,1,2012,3
4,0.0,1,1,2012,4
4,0.0,1,1,2012,5
4,0.0,1,1,2012,6
4,0.0,1,1,2012,7
4,0.0,1,1,2012,8
4,0.0,1,1,2012,9
4,0.224706034371366,1,1,2012,10
4,0.296033079209201,1,1,2012,11
4,0.212301330921308,1,1,2012,12
4,0.194211138389973,1,1,2012,13
4,0.0949735107895076,1,1,2012,14
4,0.0,1,1,2012,15
4,0.0,1,1,2012,16
4,0.0,1,1,2012,17
4,0.0,1,1,2012,18
4,0.0,1,1,2012,19
4,0.0,1,1,2012,20
4,0.0,1,1,2012,21
4,0.0,1,1,2012,22
4,0.0,1,1,2012,23
4,0.0,2,1,2012,0
4,0.0,2,1,2012,1
4,0.0,2,1,2012,2
4,0.0,2,1,2012,3
4,0.0,2,1,2012,4
4,0.0,2,1,2012,5
4,0.0,2,1,2012,6
4,0.0,2,1,2012,7
4,0.0,2,1,2012,8
4,0.0,2,1,2012,9
4,0.0,2,1,2012,10
4,0.0,2,1,2012,11
4,0.0,2,1,2012,12
4,0.0,2,1,2012,13
4,0.0,2,1,2012,14
4,0.0,2,1,2012,15
4,0.0,2,1,2012,16
4,0.0,2,1,2012,17
4,0.0,2,1,2012,18
4,0.0,2,1,2012,19
4,0.0,2,1,2012,20
4,0.0,2,1,2012,21
4,0.0,2,1,2012,22
4,0.0,2,1,2012,23
4,0.0003876469828143,3,1,2012,0
4,0.0,3,1,2012,1
4,0.0,3,1,2012,2
4,0.0003876469828143,3,1,2012,3
4,0.0,3,1,2012,4
4,0.0133092130766249,3,1,2012,5
4,0.0593099883705905,3,1,2012,6
4,0.149114872722574,3,1,2012,7
4,0.173148985657062,3,1,2012,8
4,0.0003876469828143,3,1,2012,9
4,0.0043933324718955,3,1,2012,10
4,0.0016798035921953,3,1,2012,11
4,0.0200284274454064,3,1,2012,12
4,0.0532368523064995,3,1,2012,13
4,0.419434035405091,3,1,2012,14
4,0.771805142783305,3,1,2012,15
4,0.842098462333634,3,1,2012,16
4,0.706938880992376,3,1,2012,17
4,0.850885127277426,3,1,2012,18
4,0.698539863031399,3,1,2012,19
4,0.635094973510789,3,1,2012,20
4,0.689365551104793,3,1,2012,21
4,0.619072231554464,3,1,2012,22
4,0.841193952707068,3,1,2012,23
4,0.820648662617909,4,1,2012,0
4,0.844811991213334,4,1,2012,1
4,0.750226127406641,4,1,2012,2
4,0.0,4,1,2012,3
4,0.0,4,1,2012,4
4,0.0,4,1,2012,5
4,0.0,4,1,2012,6
4,0.0,4,1,2012,7
4,0.0,4,1,2012,8
4,0.0,4,1,2012,9
4,0.0,4,1,2012,10
4,0.0,4,1,2012,11
4,0.0,4,1,2012,12
4,0.0,4,1,2012,13
4,0.0,4,1,2012,14
4,0.0,4,1,2012,15
4,0.0,4,1,2012,16
4,0.0,4,1,2012,17
4,0.0,4,1,2012,18
4,0.0,4,1,2012,19
4,0.0,4,1,2012,20
4,0.0,4,1,2012,21
4,0.0,4,1,2012,22
4,0.0,4,1,2012,23
4,0.0379894043158031,5,1,2012,0
4,0.0810182194081922,5,1,2012,1
4,0.123400956195891,5,1,2012,2
4,0.092906060214498,5,1,2012,3
4,0.299780333376405,5,1,2012,4
4,0.443080501356764,5,1,2012,5
4,0.735495542059697,5,1,2012,6
4,0.64388163845458,5,1,2012,7
4,0.690270060731361,5,1,2012,8
4,0.546582245768187,5,1,2012,9
4,0.342550717146919,5,1,2012,10
4,0.310117586251454,5,1,2012,11
4,0.231942111383899,5,1,2012,12
4,0.269543868716888,5,1,2012,13
4,0.248610931644915,5,1,2012,14
4,0.194211138389973,5,1,2012,15
4,0.250032303915234,5,1,2012,16
4,0.127277426024034,5,1,2012,17
4,0.197053882930611,5,1,2012,18
4,0.213981134513503,5,1,2012,19
4,0.0832148856441401,5,1,2012,20
4,0.142654089675669,5,1,2012,21
4,0.0699056725675151,5,1,2012,22
4,0.152991342550717,5,1,2012,23
4,0.0602144979971572,6,1,2012,0
4,0.0071068613515958,6,1,2012,1
4,0.0153766636516346,6,1,2012,2
4,0.0144721540250678,6,1,2012,3
4,0.0063315673859671,6,1,2012,4
4,0.0023258818968859,6,1,2012,5
4,0.0001292156609381,6,1,2012,6
4,0.0,6,1,2012,7
4,0.0,6,1,2012,8
4,0.183615454193049,6,1,2012,9
4,0.233492699315156,6,1,2012,10
4,0.387000904509626,6,1,2012,11
4,0.284403669724771,6,1,2012,12
4,0.233621914976095,6,1,2012,13
4,0.162811732782013,6,1,2012,14
4,0.137614678899082,6,1,2012,15
4,0.116940173148986,6,1,2012,16
4,0.20596976353534,6,1,2012,17
4,0.577206357410518,6,1,2012,18
4,0.177025455485205,6,1,2012,19
4,0.0,6,1,2012,20
4,0.370978162553301,6,1,2012,21
4,0.797519059309987,6,1,2012,22
4,0.284145238402894,6,1,2012,23
4,0.0,7,1,2012,0
4,0.0,7,1,2012,1
4,0.0083990179609768,7,1,2012,2
4,0.420596976353534,7,1,2012,3
4,0.54089675668691,7,1,2012,4
4,0.515699702803979,7,1,2012,5
4,0.76469828143171,7,1,2012,6
4,0.782788473963043,7,1,2012,7
4,0.691820648662618,7,1,2012,8
4,0.73187750355343,7,1,2012,9
4,0.0361803850626695,7,1,2012,10
4,0.0,7,1,2012,11
4,0.0,7,1,2012,12
4,0.0,7,1,2012,13
4,0.0,7,1,2012,14
4,0.0,7,1,2012,15
4,0.0,7,1,2012,16
4,0.0,7,1,2012,17
4,0.0,7,1,2012,18
4,0.0,7,1,2012,19
4,0.0,7,1,2012,20
4,0.0,7,1,2012,21
4,0.0,7,1,2012,22
4,0.0,7,1,2012,23
4,0.0,8,1,2012,0
4,0.0,8,1,2012,1
4,0.0,8,1,2012,2
4,0.0,8,1,2012,3
4,0.0,8,1,2012,4
4,0.0,8,1,2012,5
4,0.0,8,1,2012,6
4,0.0,8,1,2012,7
4,0.0,8,1,2012,8
4,0.0,8,1,2012,9
4,0.352629538700091,8,1,2012,10
4,0.575914200801137,8,1,2012,11
4,0.515828918464918,8,1,2012,12
4,0.707455743636128,8,1,2012,13
4,0.713141232717405,8,1,2012,14
4,0.755653185166041,8,1,2012,15
4,0.748417108153508,8,1,2012,16
4,0.55317224447603,8,1,2012,17
4,0.624499289313864,8,1,2012,18
4,0.686264375242278,8,1,2012,19
4,0.622302623077916,8,1,2012,20
4,0.513503036568032,8,1,2012,21
4,0.438170306241116,8,1,2012,22
4,0.672438299521902,8,1,2012,23
4,0.525390877374337,9,1,2012,0
4,0.694534177542318,9,1,2012,1
4,0.822199250549166,9,1,2012,2
4,0.802429254425636,9,1,2012,3
4,0.811861997674117,9,1,2012,4
4,0.845070422535211,9,1,2012,5
4,0.840160227419562,9,1,2012,6
4,0.849076108024292,9,1,2012,7
4,0.85812120428996,9,1,2012,8
4,0.852823362191497,9,1,2012,9
4,0.799586509884998,9,1,2012,10
4,0.763793771805142,9,1,2012,11
4,0.790799844941206,9,1,2012,12
4,0.803333764052202,9,1,2012,13
4,0.838997286471119,9,1,2012,14
4,0.754102597234784,9,1,2012,15
4,0.511694017314898,9,1,2012,16
4,0.387646982814317,9,1,2012,17
4,0.125209975449024,9,1,2012,18
4,0.121721152603695,9,1,2012,19
4,0.28647112029978,9,1,2012,20
4,0.218632898307275,9,1,2012,21
4,0.303398371882672,9,1,2012,22
4,0.331567385967179,9,1,2012,23
4,0.60847654735754,10,1,2012,0
4,0.535598914588448,10,1,2012,1
4,0.469440496188138,10,1,2012,2
4,0.0,10,1,2012,3
4,0.462075203514666,10,1,2012,4
4,0.734461816772193,10,1,2012,5
4,0.867037084894689,10,1,2012,6
4,0.917172761338674,10,1,2012,7
4,0.954774518671663,10,1,2012,8
4,0.639617521643623,10,1,2012,9
4,0.698023000387647,10,1,2012,10
4,0.890554335185423,10,1,2012,11
4,0.925313347977774,10,1,2012,12
4,0.977904121979584,10,1,2012,13
4,0.971443338932678,10,1,2012,14
4,0.790799844941206,10,1,2012,15
4,0.841452384028944,10,1,2012,16
4,0.903863548262049,10,1,2012,17
4,0.896110608605763,10,1,2012,18
4,0.843519834603954,10,1,2012,19
4,0.967825300426412,10,1,2012,20
4,0.963431967954515,10,1,2012,21
4,0.958134125856054,10,1,2012,22
4,0.979583925571779,10,1,2012,23
4,0.983977258043674,11,1,2012,0
4,0.982039023129602,11,1,2012,1
4,0.975319808760821,11,1,2012,2
4,0.975707455743635,11,1,2012,3
4,0.979971572554593,11,1,2012,4
4,0.98358961106086,11,1,2012,5
4,0.969375888357669,11,1,2012,6
4,0.973769220829564,11,1,2012,7
4,0.913813154154283,11,1,2012,8
4,0.83550846362579,11,1,2012,9
4,0.580953611577723,11,1,2012,10
4,0.523969505104019,11,1,2012,11
4,0.436748933970798,11,1,2012,12
4,0.356506008528234,11,1,2012,13
4,0.313606409096782,11,1,2012,14
4,0.330016798035921,11,1,2012,15
4,0.376534435973639,11,1,2012,16
4,0.504716371624241,11,1,2012,17
4,0.44269285437395,11,1,2012,18
4,0.33906189430159,11,1,2012,19
4,0.13916526683034,11,1,2012,20
4,0.120299780333376,11,1,2012,21
4,0.0820519446956971,11,1,2012,22
4,0.234138777619847,11,1,2012,23
4,0.288797002196666,12,1,2012,0
4,0.327303269156221,12,1,2012,1
4,0.265021320584055,12,1,2012,2
4,0.396175216436232,12,1,2012,3
4,0.534565189300943,12,1,2012,4
4,0.548908127665073,12,1,2012,5
4,0.555756557694793,12,1,2012,6
4,0.496317353663263,12,1,2012,7
4,0.548003618038506,12,1,2012,8
4,0.561442046776068,12,1,2012,9
4,0.353921695309471,12,1,2012,10
4,0.27690916139036,12,1,2012,11
4,0.234914071585476,12,1,2012,12
4,0.219925054916655,12,1,2012,13
4,0.232846621010467,12,1,2012,14
4,0.277555239695051,12,1,2012,15
4,0.311797389843648,12,1,2012,16
4,0.304561312831115,12,1,2012,17
4,0.220054270577594,12,1,2012,18
4,0.22573975965887,12,1,2012,19
4,0.116294094844295,12,1,2012,20
4,0.131283111513115,12,1,2012,21
4,0.208941723736917,12,1,2012,22
4,0.146401343842874,12,1,2012,23
4,0.398630313994055,13,1,2012,0
4,0.514278330533661,13,1,2012,1
4,0.37924796485334,13,1,2012,2
4,0.239824266701125,13,1,2012,3
4,0.277296808373174,13,1,2012,4
4,0.339707972606279,13,1,2012,5
4,0.331567385967179,13,1,2012,6
4,0.497221863289831,13,1,2012,7
4,0.494379118749192,13,1,2012,8
4,0.56480165396046,13,1,2012,9
4,0.418917172761339,13,1,2012,10
4,0.451996381961493,13,1,2012,11
4,0.381703062411165,13,1,2012,12
4,0.275358573459103,13,1,2012,13
4,0.215402506783823,13,1,2012,14
4,0.258302106215273,13,1,2012,15
4,0.188654864969635,13,1,2012,16
4,0.206874273161908,13,1,2012,17
4,0.275229357798165,13,1,2012,18
4,0.214756428479132,13,1,2012,19
4,0.245638971443339,13,1,2012,20
4,0.272515828918465,13,1,2012,21
4,0.400826980230004,13,1,2012,22
4,0.327820131799974,13,1,2012,23
4,0.367747771029849,14,1,2012,0
4,0.291510531076366,14,1,2012,1
4,0.281173278201317,14,1,2012,2
4,0.399147176637809,14,1,2012,3
4,0.527975190593099,14,1,2012,4
4,0.622948701382607,14,1,2012,5
4,0.706422018348623,14,1,2012,6
4,0.608218116035663,14,1,2012,7
4,0.583408709135547,14,1,2012,8
4,0.661584184003101,14,1,2012,9
4,0.588577335573071,14,1,2012,10
4,0.457681871042771,14,1,2012,11
4,0.598268510143429,14,1,2012,12
4,0.590774001809019,14,1,2012,13
4,0.695309471507947,14,1,2012,14
4,0.646724382995218,14,1,2012,15
4,0.503553430675798,14,1,2012,16
4,0.380669337123659,14,1,2012,17
4,0.44682775552397,14,1,2012,18
4,0.350691303786019,14,1,2012,19
4,0.330662876340612,14,1,2012,20
4,0.382736787698668,14,1,2012,21
4,0.397855020028427,14,1,2012,22
4,0.290864452771675,14,1,2012,23
4,0.237756816126114,15,1,2012,0
4,0.21695309471508,15,1,2012,1
4,0.149631735366326,15,1,2012,2
4,0.0892880217082309,15,1,2012,3
4,0.110737821423957,15,1,2012,4
4,0.127923504328725,15,1,2012,5
4,0.0732652797519059,15,1,2012,6
4,0.05388293061119,15,1,2012,7
4,0.1173278201318,15,1,2012,8
4,0.275358573459103,15,1,2012,9
4,0.291898178059181,15,1,2012,10
4,0.348753068871948,15,1,2012,11
4,0.277684455355988,15,1,2012,12
4,0.123271740534953,15,1,2012,13
4,0.0823103760175732,15,1,2012,14
4,0.0223543093422923,15,1,2012,15
4,0.0450962656673988,15,1,2012,16
4,0.0377309729939268,15,1,2012,17
4,0.208941723736917,15,1,2012,18
4,0.138707843390619,15,1,2012,19
4,0.0775293965628634,15,1,2012,20
4,0.102629461170694,15,1,2012,21
4,0.186070551750872,15,1,2012,22
4,0.186070551750872,15,1,2012,23
4,0.186070551750872,16,1,2012,0
4,0.186070551750872,16,1,2012,1
4,0.186070551750872,16,1,2012,2
4,0.186070551750872,16,1,2012,3
4,0.263599948313735,16,1,2012,4
4,0.418658741439462,16,1,2012,5
4,0.870913554722832,16,1,2012,6
4,0.937459620105956,16,1,2012,7
4,0.792996511177155,16,1,2012,8
4,0.80010337252875,16,1,2012,9
4,0.854115518800878,16,1,2012,10
4,0.932549424990309,16,1,2012,11
4,0.870784339061893,16,1,2012,12
4,0.661067321359348,16,1,2012,13
4,0.72774260240341,16,1,2012,14
4,0.75914200801137,16,1,2012,15
4,0.970797260627987,16,1,2012,16
4,0.970280397984235,16,1,2012,17
4,0.978420984623336,16,1,2012,18
4,0.983201964078045,16,1,2012,19
4,0.79054141361933,16,1,2012,20
4,0.775035534306757,16,1,2012,21
4,0.780850239048972,16,1,2012,22
4,0.765344359736399,16,1,2012,23
4,0.774518671663005,17,1,2012,0
4,0.776586122238014,17,1,2012,1
4,0.764827497092647,17,1,2012,2
4,0.751905930998837,17,1,2012,3
4,0.74893397079726,17,1,2012,4
4,0.730326915622173,17,1,2012,5
4,0.802429254425636,17,1,2012,6
4,0.71960201576431,17,1,2012,7
4,0.611448507559115,17,1,2012,8
4,0.318387388551492,17,1,2012,9
4,0.256622302623078,17,1,2012,10
4,0.0434164620752035,17,1,2012,11
4,0.0118878408063057,17,1,2012,12
4,0.0364388163845458,17,1,2012,13
4,0.0060731360640909,17,1,2012,14
4,0.0276521514407546,17,1,2012,15
4,0.0007752939656286,17,1,2012,16
4,0.286858767282595,17,1,2012,17
4,0.406512469311281,17,1,2012,18
4,0.324848171598398,17,1,2012,19
4,0.366584830081406,17,1,2012,20
4,0.162682517121075,17,1,2012,21
4,0.113192918981781,17,1,2012,22
4,0.145496834216307,17,1,2012,23
4,0.158806047292932,18,1,2012,0
4,0.143300167980359,18,1,2012,1
4,0.101821940819227,18,1,2012,2
4,0.140069776456906,18,1,2012,3
4,0.15144075461946,18,1,2012,4
