ZONEID,TARGETVAR,Day,Month,Year,Hour
8,0.594360845911834,1,1,2012,1
8,0.569678986808994,1,1,2012,2
8,0.330538724477125,1,1,2012,3
8,0.211308353638271,1,1,2012,4
8,0.172139682435007,1,1,2012,5
8,0.151354466254734,1,1,2012,6
8,0.160093085346442,1,1,2012,7
8,0.0860458473545632,1,1,2012,8
8,0.0595432167374717,1,1,2012,9
8,0.0144342037166989,1,1,2012,10
8,0.0,1,1,2012,11
8,0.0092029736936225,1,1,2012,12
8,0.0991225413776467,1,1,2012,13
8,0.369193814293507,1,1,2012,14
8,0.665697186108861,1,1,2012,15
8,0.66062823840784,1,1,2012,16
8,0.6589922415799,1,1,2012,17
8,0.659692559496649,1,1,2012,18
8,0.662296614258999,1,1,2012,19
8,0.659621528713585,1,1,2012,20
8,0.661434186111734,1,1,2012,21
8,0.657297690605535,1,1,2012,22
8,0.659713623501123,1,1,2012,23
8,0.660556338562501,2,1,2012,0
8,0.663238109864236,2,1,2012,1
8,0.675627564927599,2,1,2012,2
8,0.660623867282729,2,1,2012,3
8,0.665020341478144,2,1,2012,4
8,0.660413356306636,2,1,2012,5
8,0.38284604265781,2,1,2012,6
8,0.430014802109615,2,1,2012,7
8,0.665878088735526,2,1,2012,8
8,0.660615305728622,2,1,2012,9
8,0.661898041648183,2,1,2012,10
8,0.657480701353564,2,1,2012,11
8,0.650915555386982,2,1,2012,12
8,0.661872985119985,2,1,2012,13
8,0.662230307388704,2,1,2012,14
8,0.661521883960429,2,1,2012,15
8,0.662569611673203,2,1,2012,16
8,0.665052255854206,2,1,2012,17
8,0.591885593062467,2,1,2012,18
8,0.660413519793598,2,1,2012,19
8,0.661781948695416,2,1,2012,20
8,0.660683402350932,2,1,2012,21
8,0.596282265163153,2,1,2012,22
8,0.498149895482784,2,1,2012,23
8,0.552039999787295,3,1,2012,0
8,0.39924307085031,3,1,2012,1
8,0.0803686593151799,3,1,2012,2
8,0.0536055423388297,3,1,2012,3
8,0.0127841728236861,3,1,2012,4
8,0.1142802093232,3,1,2012,5
8,0.299825796896979,3,1,2012,6
8,0.651490995077855,3,1,2012,7
8,0.810323828264414,3,1,2012,8
8,0.709066043897213,3,1,2012,9
8,0.611378720147991,3,1,2012,10
8,0.575100661934619,3,1,2012,11
8,0.589402923067734,3,1,2012,12
8,0.228378440447611,3,1,2012,13
8,0.15572508369629,3,1,2012,14
8,0.296921296119823,3,1,2012,15
8,0.369493726824539,3,1,2012,16
8,0.6328908854108,3,1,2012,17
8,0.748749131131327,3,1,2012,18
8,0.834449435883071,3,1,2012,19
8,0.930250782633603,3,1,2012,20
8,0.974347647867461,3,1,2012,21
8,0.97921646171224,3,1,2012,22
8,0.943824365164205,3,1,2012,23
8,0.805384413865422,4,1,2012,0
8,0.79231049051613,4,1,2012,1
8,0.757884386804027,4,1,2012,2
8,0.718603288197795,4,1,2012,3
8,0.706222592593809,4,1,2012,4
8,0.711732610911405,4,1,2012,5
8,0.797461913087611,4,1,2012,6
8,0.843922171669949,4,1,2012,7
8,0.936495735081182,4,1,2012,8
8,0.985528151258964,4,1,2012,9
8,0.989804023703269,4,1,2012,10
8,0.98257699646536,4,1,2012,11
8,0.976896039621255,4,1,2012,12
8,0.975549922387575,4,1,2012,13
8,0.974664365137359,4,1,2012,14
8,0.964737892796573,4,1,2012,15
8,0.97316721176375,4,1,2012,16
8,0.960336909802813,4,1,2012,17
8,0.972961622605697,4,1,2012,18
8,0.967263482421339,4,1,2012,19
8,0.912899592898533,4,1,2012,20
8,0.807815473607361,4,1,2012,21
8,0.566680171263435,4,1,2012,22
8,0.343441322093943,4,1,2012,23
8,0.158981029816081,5,1,2012,0
8,0.0176933421345536,5,1,2012,1
8,0.0013534139149674,5,1,2012,2
8,0.0585370577361437,5,1,2012,3
8,0.29522313122312,5,1,2012,4
8,0.541612044094877,5,1,2012,5
8,0.654069218900077,5,1,2012,6
8,0.852166948274394,5,1,2012,7
8,0.936112117225177,5,1,2012,8
8,0.961503415096376,5,1,2012,9
8,0.994243675666027,5,1,2012,10
8,0.99714303951072,5,1,2012,11
8,0.995686439508472,5,1,2012,12
8,0.979855428995039,5,1,2012,13
8,0.973925894526231,5,1,2012,14
8,0.897817283838269,5,1,2012,15
8,0.701348831117261,5,1,2012,16
8,0.688857076238049,5,1,2012,17
8,0.816661013172764,5,1,2012,18
8,0.91870357798446,5,1,2012,19
8,0.924325868822638,5,1,2012,20
8,0.927239585101753,5,1,2012,21
8,0.862632617827765,5,1,2012,22
8,0.808829221845596,5,1,2012,23
8,0.620475212201345,6,1,2012,0
8,0.365794817081235,6,1,2012,1
8,0.236945105672724,6,1,2012,2
8,0.159871612139261,6,1,2012,3
8,0.108636974944625,6,1,2012,4
8,0.257111145097278,6,1,2012,5
8,0.228106716510802,6,1,2012,6
8,0.100855606438626,6,1,2012,7
8,0.0222505670373214,6,1,2012,8
8,0.0,6,1,2012,9
8,0.0,6,1,2012,10
8,0.115191786814239,6,1,2012,11
8,0.285374702395646,6,1,2012,12
8,0.535846452631485,6,1,2012,13
8,0.780255934193847,6,1,2012,14
8,0.916323672452733,6,1,2012,15
8,0.894654353195754,6,1,2012,16
8,0.954207688915768,6,1,2012,17
8,0.974357887314081,6,1,2012,18
8,0.973730200631717,6,1,2012,19
8,0.959756892476982,6,1,2012,20
8,0.939760432055773,6,1,2012,21
8,0.940052695117861,6,1,2012,22
8,0.943112542928019,6,1,2012,23
8,0.929117112405839,7,1,2012,0
8,0.939822668961152,7,1,2012,1
8,0.839347384825542,7,1,2012,2
8,0.66186870864522,7,1,2012,3
8,0.745403757642864,7,1,2012,4
8,0.824167620326275,7,1,2012,5
8,0.824312934422505,7,1,2012,6
8,0.823581399100433,7,1,2012,7
8,0.820080687183546,7,1,2012,8
8,0.584407673568644,7,1,2012,9
8,0.335060868519499,7,1,2012,10
8,0.355564585963501,7,1,2012,11
8,0.144571417980424,7,1,2012,12
8,0.0762430313897205,7,1,2012,13
8,0.172156383918948,7,1,2012,14
8,0.479390549513928,7,1,2012,15
8,0.520448949311452,7,1,2012,16
